id;code;descr;category;stock;price
1850;SKU-11843;Item 11843 Vídeo - Modelo 44;Vídeo;61;1210.11
1851;SKU-11844;Item 11844 Computadores - Modelo 45;Computadores;68;1213.58
1852;SKU-11845;Item 11845 Redes - Modelo 46;Redes;75;1217.05
1853;SKU-11846;Item 11846 Impressão - Modelo 47;Impressão;82;1220.52
1854;SKU-11847;Item 11847 Acessórios - Modelo 48;Acessórios;89;1223.99
1855;SKU-11848;Item 11848 Armazenamento - Modelo 49;Armazenamento;96;1227.46
1856;SKU-11849;Item 11849 Energia - Modelo 50;Energia;103;1230.93
1857;SKU-11850;Item 11850 Periféricos - Modelo 51;Periféricos;110;1234.40
1858;SKU-11851;Item 11851 Monitores - Modelo 52;Monitores;117;1237.87
1859;SKU-11852;Item 11852 Áudio - Modelo 53;Áudio;4;1241.34
1860;SKU-11853;Item 11853 Vídeo - Modelo 54;Vídeo;11;1244.81
1861;SKU-11854;Item 11854 Computadores - Modelo 55;Computadores;18;1248.28
1862;SKU-11855;Item 11855 Redes - Modelo 56;Redes;25;1251.75
1863;SKU-11856;Item 11856 Impressão - Modelo 57;Impressão;32;1255.22
1864;SKU-11857;Item 11857 Acessórios - Modelo 58;Acessórios;39;1258.69
1865;SKU-11858;Item 11858 Armazenamento - Modelo 59;Armazenamento;46;1262.16
1866;SKU-11859;Item 11859 Energia - Modelo 60;Energia;53;1265.63
1867;SKU-11860;Item 11860 Periféricos - Modelo 61;Periféricos;60;1269.10
1868;SKU-11861;Item 11861 Monitores - Modelo 62;Monitores;67;1272.57
1869;SKU-11862;Item 11862 Áudio - Modelo 63;Áudio;74;1276.04
1870;SKU-11863;Item 11863 Vídeo - Modelo 64;Vídeo;81;1279.51
1871;SKU-11864;Item 11864 Computadores - Modelo 65;Computadores;88;1282.98
1872;SKU-11865;Item 11865 Redes - Modelo 66;Redes;95;1286.45
1873;SKU-11866;Item 11866 Impressão - Modelo 67;Impressão;102;1289.92
1874;SKU-11867;Item 11867 Acessórios - Modelo 68;Acessórios;109;1293.39
1875;SKU-11868;Item 11868 Armazenamento - Modelo 69;Armazenamento;116;1296.86
1876;SKU-11869;Item 11869 Energia - Modelo 70;Energia;3;1300.33
1877;SKU-11870;Item 11870 Periféricos - Modelo 71;Periféricos;10;1303.80
1878;SKU-11871;Item 11871 Monitores - Modelo 72;Monitores;17;1307.27
1879;SKU-11872;Item 11872 Áudio - Modelo 73;Áudio;24;1310.74
1880;SKU-11873;Item 11873 Vídeo - Modelo 74;Vídeo;31;1314.21
1881;SKU-11874;Item 11874 Computadores - Modelo 75;Computadores;38;1317.68
1882;SKU-11875;Item 11875 Redes - Modelo 76;Redes;45;1321.15
1883;SKU-11876;Item 11876 Impressão - Modelo 77;Impressão;52;1324.62
1884;SKU-11877;Item 11877 Acessórios - Modelo 78;Acessórios;59;1328.09
1885;SKU-11878;Item 11878 Armazenamento - Modelo 79;Armazenamento;66;1331.56
1886;SKU-11879;Item 11879 Energia - Modelo 80;Energia;73;1335.03
1887;SKU-11880;Item 11880 Periféricos - Modelo 81;Periféricos;80;1338.50
1888;SKU-11881;Item 11881 Monitores - Modelo 82;Monitores;87;1341.97
1889;SKU-11882;Item 11882 Áudio - Modelo 83;Áudio;94;1345.44
1890;SKU-11883;Item 11883 Vídeo - Modelo 84;Vídeo;101;1348.91
1891;SKU-11884;Item 11884 Computadores - Modelo 85;Computadores;108;1352.38
1892;SKU-11885;Item 11885 Redes - Modelo 86;Redes;115;1355.85
1893;SKU-11886;Item 11886 Impressão - Modelo 87;Impressão;2;1359.32
1894;SKU-11887;Item 11887 Acessórios - Modelo 88;Acessórios;9;1362.79
1895;SKU-11888;Item 11888 Armazenamento - Modelo 89;Armazenamento;16;1366.26
1896;SKU-11889;Item 11889 Energia - Modelo 90;Energia;23;1369.73
1897;SKU-11890;Item 11890 Periféricos - Modelo 91;Periféricos;30;1373.20
1898;SKU-11891;Item 11891 Monitores - Modelo 92;Monitores;37;1376.67
1899;SKU-11892;Item 11892 Áudio - Modelo 93;Áudio;44;1380.14
1900;SKU-11893;Item 11893 Vídeo - Modelo 94;Vídeo;51;1383.61
1901;SKU-11894;Item 11894 Computadores - Modelo 95;Computadores;58;1387.08
1902;SKU-11895;Item 11895 Redes - Modelo 96;Redes;65;1390.55
1903;SKU-11896;Item 11896 Impressão - Modelo 97;Impressão;72;1394.02
1904;SKU-11897;Item 11897 Acessórios - Modelo 98;Acessórios;79;1397.49
1905;SKU-11898;Item 11898 Armazenamento - Modelo 99;Armazenamento;86;1400.96
1906;SKU-11899;Item 11899 Energia - Modelo 100;Energia;93;1404.43
1907;SKU-11900;Item 11900 Periféricos - Modelo 1;Periféricos;100;1407.90
1908;SKU-11901;Item 11901 Monitores - Modelo 2;Monitores;107;1411.37
1909;SKU-11902;Item 11902 Áudio - Modelo 3;Áudio;114;1414.84
1910;SKU-11903;Item 11903 Vídeo - Modelo 4;Vídeo;1;1418.31
1911;SKU-11904;Item 11904 Computadores - Modelo 5;Computadores;8;1421.78
1912;SKU-11905;Item 11905 Redes - Modelo 6;Redes;15;1425.25
1913;SKU-11906;Item 11906 Impressão - Modelo 7;Impressão;22;1428.72
1914;SKU-11907;Item 11907 Acessórios - Modelo 8;Acessórios;29;1432.19
1915;SKU-11908;Item 11908 Armazenamento - Modelo 9;Armazenamento;36;1435.66
1916;SKU-11909;Item 11909 Energia - Modelo 10;Energia;43;1439.13
1917;SKU-11910;Item 11910 Periféricos - Modelo 11;Periféricos;50;1442.60
1918;SKU-11911;Item 11911 Monitores - Modelo 12;Monitores;57;1446.07
1919;SKU-11912;Item 11912 Áudio - Modelo 13;Áudio;64;1449.54
1920;SKU-11913;Item 11913 Vídeo - Modelo 14;Vídeo;71;1453.01
1921;SKU-11914;Item 11914 Computadores - Modelo 15;Computadores;78;1456.48
1922;SKU-11915;Item 11915 Redes - Modelo 16;Redes;85;1459.95
1923;SKU-11916;Item 11916 Impressão - Modelo 17;Impressão;92;1463.42
1924;SKU-11917;Item 11917 Acessórios - Modelo 18;Acessórios;99;1466.89
1925;SKU-11918;Item 11918 Armazenamento - Modelo 19;Armazenamento;106;1470.36
1926;SKU-11919;Item 11919 Energia - Modelo 20;Energia;113;1473.83
1927;SKU-11920;Item 11920 Periféricos - Modelo 21;Periféricos;0;1477.30
1928;SKU-11921;Item 11921 Monitores - Modelo 22;Monitores;7;1480.77
1929;SKU-11922;Item 11922 Áudio - Modelo 23;Áudio;14;1484.24
1930;SKU-11923;Item 11923 Vídeo - Modelo 24;Vídeo;21;1487.71
1931;SKU-11924;Item 11924 Computadores - Modelo 25;Computadores;28;1491.18
1932;SKU-11925;Item 11925 Redes - Modelo 26;Redes;35;1494.65
1933;SKU-11926;Item 11926 Impressão - Modelo 27;Impressão;42;1498.12
1934;SKU-11927;Item 11927 Acessórios - Modelo 28;Acessórios;49;1501.59
1935;SKU-11928;Item 11928 Armazenamento - Modelo 29;Armazenamento;56;1505.06
1936;SKU-11929;Item 11929 Energia - Modelo 30;Energia;63;1508.53
1937;SKU-11930;Item 11930 Periféricos - Modelo 31;Periféricos;70;1512.00
1938;SKU-11931;Item 11931 Monitores - Modelo 32;Monitores;77;1515.47
1939;SKU-11932;Item 11932 Áudio - Modelo 33;Áudio;84;1518.94
1940;SKU-11933;Item 11933 Vídeo - Modelo 34;Vídeo;91;1522.41
1941;SKU-11934;Item 11934 Computadores - Modelo 35;Computadores;98;1525.88
1942;SKU-11935;Item 11935 Redes - Modelo 36;Redes;105;1529.35
1943;SKU-11936;Item 11936 Impressão - Modelo 37;Impressão;112;1532.82
1944;SKU-11937;Item 11937 Acessórios - Modelo 38;Acessórios;119;1536.29
1945;SKU-11938;Item 11938 Armazenamento - Modelo 39;Armazenamento;6;1539.76
1946;SKU-11939;Item 11939 Energia - Modelo 40;Energia;13;1543.23
1947;SKU-11940;Item 11940 Periféricos - Modelo 41;Periféricos;20;1546.70
1948;SKU-11941;Item 11941 Monitores - Modelo 42;Monitores;27;1550.17
1949;SKU-11942;Item 11942 Áudio - Modelo 43;Áudio;34;1553.64
1950;SKU-11943;Item 11943 Vídeo - Modelo 44;Vídeo;41;1557.11
1951;SKU-11944;Item 11944 Computadores - Modelo 45;Computadores;48;1560.58
1952;SKU-11945;Item 11945 Redes - Modelo 46;Redes;55;1564.05
1953;SKU-11946;Item 11946 Impressão - Modelo 47;Impressão;62;1567.52
1954;SKU-11947;Item 11947 Acessórios - Modelo 48;Acessórios;69;1570.99
1955;SKU-11948;Item 11948 Armazenamento - Modelo 49;Armazenamento;76;1574.46
1956;SKU-11949;Item 11949 Energia - Modelo 50;Energia;83;1577.93
1957;SKU-11950;Item 11950 Periféricos - Modelo 51;Periféricos;90;1581.40
1958;SKU-11951;Item 11951 Monitores - Modelo 52;Monitores;97;1584.87
1959;SKU-11952;Item 11952 Áudio - Modelo 53;Áudio;104;1588.34
1960;SKU-11953;Item 11953 Vídeo - Modelo 54;Vídeo;111;1591.81
1961;SKU-11954;Item 11954 Computadores - Modelo 55;Computadores;118;1595.28
1962;SKU-11955;Item 11955 Redes - Modelo 56;Redes;5;1598.75
1963;SKU-11956;Item 11956 Impressão - Modelo 57;Impressão;12;1602.22
1964;SKU-11957;Item 11957 Acessórios - Modelo 58;Acessórios;19;1605.69
1965;SKU-11958;Item 11958 Armazenamento - Modelo 59;Armazenamento;26;1609.16
1966;SKU-11959;Item 11959 Energia - Modelo 60;Energia;33;1612.63
1967;SKU-11960;Item 11960 Periféricos - Modelo 61;Periféricos;40;1616.10
1968;SKU-11961;Item 11961 Monitores - Modelo 62;Monitores;47;1619.57
1969;SKU-11962;Item 11962 Áudio - Modelo 63;Áudio;54;1623.04
1970;SKU-11963;Item 11963 Vídeo - Modelo 64;Vídeo;61;1626.51
1971;SKU-11964;Item 11964 Computadores - Modelo 65;Computadores;68;1629.98
1972;SKU-11965;Item 11965 Redes - Modelo 66;Redes;75;1633.45
1973;SKU-11966;Item 11966 Impressão - Modelo 67;Impressão;82;1636.92
1974;SKU-11967;Item 11967 Acessórios - Modelo 68;Acessórios;89;1640.39
1975;SKU-11968;Item 11968 Armazenamento - Modelo 69;Armazenamento;96;1643.86
1976;SKU-11969;Item 11969 Energia - Modelo 70;Energia;103;1647.33
1977;SKU-11970;Item 11970 Periféricos - Modelo 71;Periféricos;110;1650.80
1978;SKU-11971;Item 11971 Monitores - Modelo 72;Monitores;117;1654.27
1979;SKU-11972;Item 11972 Áudio - Modelo 73;Áudio;4;1657.74
1980;SKU-11973;Item 11973 Vídeo - Modelo 74;Vídeo;11;1661.21
1981;SKU-11974;Item 11974 Computadores - Modelo 75;Computadores;18;1664.68
1982;SKU-11975;Item 11975 Redes - Modelo 76;Redes;25;1668.15
1983;SKU-11976;Item 11976 Impressão - Modelo 77;Impressão;32;1671.62
1984;SKU-11977;Item 11977 Acessórios - Modelo 78;Acessórios;39;1675.09
1985;SKU-11978;Item 11978 Armazenamento - Modelo 79;Armazenamento;46;1678.56
1986;SKU-11979;Item 11979 Energia - Modelo 80;Energia;53;1682.03
1987;SKU-11980;Item 11980 Periféricos - Modelo 81;Periféricos;60;1685.50
1988;SKU-11981;Item 11981 Monitores - Modelo 82;Monitores;67;1688.97
1989;SKU-11982;Item 11982 Áudio - Modelo 83;Áudio;74;1692.44
1990;SKU-11983;Item 11983 Vídeo - Modelo 84;Vídeo;81;1695.91
1991;SKU-11984;Item 11984 Computadores - Modelo 85;Computadores;88;1699.38
1992;SKU-11985;Item 11985 Redes - Modelo 86;Redes;95;1702.85
1993;SKU-11986;Item 11986 Impressão - Modelo 87;Impressão;102;1706.32
1994;SKU-11987;Item 11987 Acessórios - Modelo 88;Acessórios;109;1709.79
1995;SKU-11988;Item 11988 Armazenamento - Modelo 89;Armazenamento;116;1713.26
1996;SKU-11989;Item 11989 Energia - Modelo 90;Energia;3;1716.73
1997;SKU-11990;Item 11990 Periféricos - Modelo 91;Periféricos;10;1720.20
1998;SKU-11991;Item 11991 Monitores - Modelo 92;Monitores;17;1723.67
1999;SKU-11992;Item 11992 Áudio - Modelo 93;Áudio;24;1727.14
2000;SKU-11993;Item 11993 Vídeo - Modelo 94;Vídeo;31;1730.61
2001;SKU-11994;Item 11994 Computadores - Modelo 95;Computadores;38;1734.08
2002;SKU-11995;Item 11995 Redes - Modelo 96;Redes;45;1737.55
2003;SKU-11996;Item 11996 Impressão - Modelo 97;Impressão;52;1741.02
2004;SKU-11997;Item 11997 Acessórios - Modelo 98;Acessórios;59;1744.49
2005;SKU-11998;Item 11998 Armazenamento - Modelo 99;Armazenamento;66;1747.96
2006;SKU-11999;Item 11999 Energia - Modelo 100;Energia;73;1751.43
2007;SKU-12000;Item 12000 Periféricos - Modelo 1;Periféricos;80;19.90
2008;SKU-12001;Item 12001 Monitores - Modelo 2;Monitores;87;23.37
2009;SKU-12002;Item 12002 Áudio - Modelo 3;Áudio;94;26.84
2010;SKU-12003;Item 12003 Vídeo - Modelo 4;Vídeo;101;30.31
2011;SKU-12004;Item 12004 Computadores - Modelo 5;Computadores;108;33.78
2012;SKU-12005;Item 12005 Redes - Modelo 6;Redes;115;37.25
2013;SKU-12006;Item 12006 Impressão - Modelo 7;Impressão;2;40.72
2014;SKU-12007;Item 12007 Acessórios - Modelo 8;Acessórios;9;44.19
2015;SKU-12008;Item 12008 Armazenamento - Modelo 9;Armazenamento;16;47.66
2016;SKU-12009;Item 12009 Energia - Modelo 10;Energia;23;51.13
2017;SKU-12010;Item 12010 Periféricos - Modelo 11;Periféricos;30;54.60
2018;SKU-12011;Item 12011 Monitores - Modelo 12;Monitores;37;58.07
2019;SKU-12012;Item 12012 Áudio - Modelo 13;Áudio;44;61.54
2020;SKU-12013;Item 12013 Vídeo - Modelo 14;Vídeo;51;65.01
2021;SKU-12014;Item 12014 Computadores - Modelo 15;Computadores;58;68.48
2022;SKU-12015;Item 12015 Redes - Modelo 16;Redes;65;71.95
2023;SKU-12016;Item 12016 Impressão - Modelo 17;Impressão;72;75.42
2024;SKU-12017;Item 12017 Acessórios - Modelo 18;Acessórios;79;78.89
2025;SKU-12018;Item 12018 Armazenamento - Modelo 19;Armazenamento;86;82.36
2026;SKU-12019;Item 12019 Energia - Modelo 20;Energia;93;85.83
2027;SKU-12020;Item 12020 Periféricos - Modelo 21;Periféricos;100;89.30
2028;SKU-12021;Item 12021 Monitores - Modelo 22;Monitores;107;92.77
2029;SKU-12022;Item 12022 Áudio - Modelo 23;Áudio;114;96.24
2030;SKU-12023;Item 12023 Vídeo - Modelo 24;Vídeo;1;99.71
2031;SKU-12024;Item 12024 Computadores - Modelo 25;Computadores;8;103.18
2032;SKU-12025;Item 12025 Redes - Modelo 26;Redes;15;106.65
2033;SKU-12026;Item 12026 Impressão - Modelo 27;Impressão;22;110.12
2034;SKU-12027;Item 12027 Acessórios - Modelo 28;Acessórios;29;113.59
2035;SKU-12028;Item 12028 Armazenamento - Modelo 29;Armazenamento;36;117.06
2036;SKU-12029;Item 12029 Energia - Modelo 30;Energia;43;120.53
2037;SKU-12030;Item 12030 Periféricos - Modelo 31;Periféricos;50;124.00
2038;SKU-12031;Item 12031 Monitores - Modelo 32;Monitores;57;127.47
2039;SKU-12032;Item 12032 Áudio - Modelo 33;Áudio;64;130.94
2040;SKU-12033;Item 12033 Vídeo - Modelo 34;Vídeo;71;134.41
2041;SKU-12034;Item 12034 Computadores - Modelo 35;Computadores;78;137.88
2042;SKU-12035;Item 12035 Redes - Modelo 36;Redes;85;141.35
2043;SKU-12036;Item 12036 Impressão - Modelo 37;Impressão;92;144.82
2044;SKU-12037;Item 12037 Acessórios - Modelo 38;Acessórios;99;148.29
2045;SKU-12038;Item 12038 Armazenamento - Modelo 39;Armazenamento;106;151.76
2046;SKU-12039;Item 12039 Energia - Modelo 40;Energia;113;155.23
2047;SKU-12040;Item 12040 Periféricos - Modelo 41;Periféricos;0;158.70
2048;SKU-12041;Item 12041 Monitores - Modelo 42;Monitores;7;162.17
2049;SKU-12042;Item 12042 Áudio - Modelo 43;Áudio;14;165.64
2050;SKU-12043;Item 12043 Vídeo - Modelo 44;Vídeo;21;169.11
2051;SKU-12044;Item 12044 Computadores - Modelo 45;Computadores;28;172.58
2052;SKU-12045;Item 12045 Redes - Modelo 46;Redes;35;176.05
2053;SKU-12046;Item 12046 Impressão - Modelo 47;Impressão;42;179.52
2054;SKU-12047;Item 12047 Acessórios - Modelo 48;Acessórios;49;182.99
2055;SKU-12048;Item 12048 Armazenamento - Modelo 49;Armazenamento;56;186.46
2056;SKU-12049;Item 12049 Energia - Modelo 50;Energia;63;189.93
2057;SKU-12050;Item 12050 Periféricos - Modelo 51;Periféricos;70;193.40
2058;SKU-12051;Item 12051 Monitores - Modelo 52;Monitores;77;196.87
2059;SKU-12052;Item 12052 Áudio - Modelo 53;Áudio;84;200.34
2060;SKU-12053;Item 12053 Vídeo - Modelo 54;Vídeo;91;203.81
2061;SKU-12054;Item 12054 Computadores - Modelo 55;Computadores;98;207.28
2062;SKU-12055;Item 12055 Redes - Modelo 56;Redes;105;210.75
2063;SKU-12056;Item 12056 Impressão - Modelo 57;Impressão;112;214.22
2064;SKU-12057;Item 12057 Acessórios - Modelo 58;Acessórios;119;217.69
2065;SKU-12058;Item 12058 Armazenamento - Modelo 59;Armazenamento;6;221.16
2066;SKU-12059;Item 12059 Energia - Modelo 60;Energia;13;224.63
2067;SKU-12060;Item 12060 Periféricos - Modelo 61;Periféricos;20;228.10
2068;SKU-12061;Item 12061 Monitores - Modelo 62;Monitores;27;231.57
2069;SKU-12062;Item 12062 Áudio - Modelo 63;Áudio;34;235.04
2070;SKU-12063;Item 12063 Vídeo - Modelo 64;Vídeo;41;238.51
2071;SKU-12064;Item 12064 Computadores - Modelo 65;Computadores;48;241.98
2072;SKU-12065;Item 12065 Redes - Modelo 66;Redes;55;245.45
2073;SKU-12066;Item 12066 Impressão - Modelo 67;Impressão;62;248.92
2074;SKU-12067;Item 12067 Acessórios - Modelo 68;Acessórios;69;252.39
2075;SKU-12068;Item 12068 Armazenamento - Modelo 69;Armazenamento;76;255.86
2076;SKU-12069;Item 12069 Energia - Modelo 70;Energia;83;259.33
2077;SKU-12070;Item 12070 Periféricos - Modelo 71;Periféricos;90;262.80
2078;SKU-12071;Item 12071 Monitores - Modelo 72;Monitores;97;266.27
2079;SKU-12072;Item 12072 Áudio - Modelo 73;Áudio;104;269.74
2080;SKU-12073;Item 12073 Vídeo - Modelo 74;Vídeo;111;273.21
2081;SKU-12074;Item 12074 Computadores - Modelo 75;Computadores;118;276.68
2082;SKU-12075;Item 12075 Redes - Modelo 76;Redes;5;280.15
2083;SKU-12076;Item 12076 Impressão - Modelo 77;Impressão;12;283.62
2084;SKU-12077;Item 12077 Acessórios - Modelo 78;Acessórios;19;287.09
2085;SKU-12078;Item 12078 Armazenamento - Modelo 79;Armazenamento;26;290.56
2086;SKU-12079;Item 12079 Energia - Modelo 80;Energia;33;294.03
2087;SKU-12080;Item 12080 Periféricos - Modelo 81;Periféricos;40;297.50
2088;SKU-12081;Item 12081 Monitores - Modelo 82;Monitores;47;300.97
2089;SKU-12082;Item 12082 Áudio - Modelo 83;Áudio;54;304.44
2090;SKU-12083;Item 12083 Vídeo - Modelo 84;Vídeo;61;307.91
2091;SKU-12084;Item 12084 Computadores - Modelo 85;Computadores;68;311.38
2092;SKU-12085;Item 12085 Redes - Modelo 86;Redes;75;314.85
2093;SKU-12086;Item 12086 Impressão - Modelo 87;Impressão;82;318.32
2094;SKU-12087;Item 12087 Acessórios - Modelo 88;Acessórios;89;321.79
2095;SKU-12088;Item 12088 Armazenamento - Modelo 89;Armazenamento;96;325.26
2096;SKU-12089;Item 12089 Energia - Modelo 90;Energia;103;328.73
2097;SKU-12090;Item 12090 Periféricos - Modelo 91;Periféricos;110;332.20
2098;SKU-12091;Item 12091 Monitores - Modelo 92;Monitores;117;335.67
2099;SKU-12092;Item 12092 Áudio - Modelo 93;Áudio;4;339.14
2100;SKU-12093;Item 12093 Vídeo - Modelo 94;Vídeo;11;342.61
2101;SKU-12094;Item 12094 Computadores - Modelo 95;Computadores;18;346.08
2102;SKU-12095;Item 12095 Redes - Modelo 96;Redes;25;349.55
2103;SKU-12096;Item 12096 Impressão - Modelo 97;Impressão;32;353.02
2104;SKU-12097;Item 12097 Acessórios - Modelo 98;Acessórios;39;356.49
2105;SKU-12098;Item 12098 Armazenamento - Modelo 99;Armazenamento;46;359.96
2106;SKU-12099;Item 12099 Energia - Modelo 100;Energia;53;363.43
2107;SKU-12100;Item 12100 Periféricos - Modelo 1;Periféricos;60;366.90
2108;SKU-12101;Item 12101 Monitores - Modelo 2;Monitores;67;370.37
2109;SKU-12102;Item 12102 Áudio - Modelo 3;Áudio;74;373.84
2110;SKU-12103;Item 12103 Vídeo - Modelo 4;Vídeo;81;377.31
2111;SKU-12104;Item 12104 Computadores - Modelo 5;Computadores;88;380.78
2112;SKU-12105;Item 12105 Redes - Modelo 6;Redes;95;384.25
2113;SKU-12106;Item 12106 Impressão - Modelo 7;Impressão;102;387.72
2114;SKU-12107;Item 12107 Acessórios - Modelo 8;Acessórios;109;391.19
2115;SKU-12108;Item 12108 Armazenamento - Modelo 9;Armazenamento;116;394.66
2116;SKU-12109;Item 12109 Energia - Modelo 10;Energia;3;398.13
2117;SKU-12110;Item 12110 Periféricos - Modelo 11;Periféricos;10;401.60
2118;SKU-12111;Item 12111 Monitores - Modelo 12;Monitores;17;405.07
2119;SKU-12112;Item 12112 Áudio - Modelo 13;Áudio;24;408.54
2120;SKU-12113;Item 12113 Vídeo - Modelo 14;Vídeo;31;412.01
2121;SKU-12114;Item 12114 Computadores - Modelo 15;Computadores;38;415.48
2122;SKU-12115;Item 12115 Redes - Modelo 16;Redes;45;418.95
2123;SKU-12116;Item 12116 Impressão - Modelo 17;Impressão;52;422.42
2124;SKU-12117;Item 12117 Acessórios - Modelo 18;Acessórios;59;425.89
2125;SKU-12118;Item 12118 Armazenamento - Modelo 19;Armazenamento;66;429.36
2126;SKU-12119;Item 12119 Energia - Modelo 20;Energia;73;432.83
2127;SKU-12120;Item 12120 Periféricos - Modelo 21;Periféricos;80;436.30
2128;SKU-12121;Item 12121 Monitores - Modelo 22;Monitores;87;439.77
2129;SKU-12122;Item 12122 Áudio - Modelo 23;Áudio;94;443.24
2130;SKU-12123;Item 12123 Vídeo - Modelo 24;Vídeo;101;446.71
2131;SKU-12124;Item 12124 Computadores - Modelo 25;Computadores;108;450.18
2132;SKU-12125;Item 12125 Redes - Modelo 26;Redes;115;453.65
2133;SKU-12126;Item 12126 Impressão - Modelo 27;Impressão;2;457.12
2134;SKU-12127;Item 12127 Acessórios - Modelo 28;Acessórios;9;460.59
2135;SKU-12128;Item 12128 Armazenamento - Modelo 29;Armazenamento;16;464.06
2136;SKU-12129;Item 12129 Energia - Modelo 30;Energia;23;467.53
2137;SKU-12130;Item 12130 Periféricos - Modelo 31;Periféricos;30;471.00
2138;SKU-12131;Item 12131 Monitores - Modelo 32;Monitores;37;474.47
2139;SKU-12132;Item 12132 Áudio - Modelo 33;Áudio;44;477.94
2140;SKU-12133;Item 12133 Vídeo - Modelo 34;Vídeo;51;481.41
2141;SKU-12134;Item 12134 Computadores - Modelo 35;Computadores;58;484.88
2142;SKU-12135;Item 12135 Redes - Modelo 36;Redes;65;488.35
2143;SKU-12136;Item 12136 Impressão - Modelo 37;Impressão;72;491.82
2144;SKU-12137;Item 12137 Acessórios - Modelo 38;Acessórios;79;495.29
2145;SKU-12138;Item 12138 Armazenamento - Modelo 39;Armazenamento;86;498.76
2146;SKU-12139;Item 12139 Energia - Modelo 40;Energia;93;502.23
2147;SKU-12140;Item 12140 Periféricos - Modelo 41;Periféricos;100;505.70
2148;SKU-12141;Item 12141 Monitores - Modelo 42;Monitores;107;509.17
2149;SKU-12142;Item 12142 Áudio - Modelo 43;Áudio;114;512.64
2150;SKU-12143;Item 12143 Vídeo - Modelo 44;Vídeo;1;516.11
2151;SKU-12144;Item 12144 Computadores - Modelo 45;Computadores;8;519.58
2152;SKU-12145;Item 12145 Redes - Modelo 46;Redes;15;523.05
2153;SKU-12146;Item 12146 Impressão - Modelo 47;Impressão;22;526.52
2154;SKU-12147;Item 12147 Acessórios - Modelo 48;Acessórios;29;529.99
2155;SKU-12148;Item 12148 Armazenamento - Modelo 49;Armazenamento;36;533.46
2156;SKU-12149;Item 12149 Energia - Modelo 50;Energia;43;536.93
